entity,code,province_code,name,type,is_active,created_at,updated_at
Ward,24895,68,Xã Phú Sơn Lâm Hà,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,24907,68,Xã Phúc Thọ Lâm Hà,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,24916,68,Xã Tân Hà Lâm Hà,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,24931,68,Xã Đơn Dương,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,24934,68,Xã D'Ran,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,24943,68,Xã Ka Đô,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,24955,68,Xã Quảng Lập,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,24958,68,Xã Đức Trọng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,24967,68,Xã Hiệp Thạnh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,24976,68,Xã Tân Hội,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,24985,68,Xã Ninh Gia,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,24988,68,Xã Tà Năng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,24991,68,Xã Tà Hine,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25000,68,Xã Di Linh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25007,68,Xã Đinh Trang Thượng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25015,68,Xã Gia Hiệp,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25018,68,Xã Bảo Thuận,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25036,68,Xã Hoà Ninh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25042,68,Xã Hoà Bắc,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25051,68,Xã Sơn Điền,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25054,68,Xã Bảo Lâm 1,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25057,68,Xã Bảo Lâm 5,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25063,68,Xã Bảo Lâm 4,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25084,68,Xã Bảo Lâm 2,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25093,68,Xã Bảo Lâm 3,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25099,68,Xã Đạ Huoai,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25105,68,Xã Đạ Huoai 2,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25114,68,Xã Đạ Huoai 3,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25126,68,Xã Đạ Tẻh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25135,68,Xã Đạ Tẻh 3,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25138,68,Xã Đạ Tẻh 2,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25159,68,Xã Cát Tiên,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25162,68,Xã Cát Tiên 3,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25180,68,Xã Cát Tiên 2,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25195,75,Phường Bình Phước,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25210,75,Phường Đồng Xoài,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25217,75,Phường Phước Long,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25220,75,Phường Phước Bình,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25222,75,Xã Bù Gia Mập,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25225,75,Xã Đăk Ơ,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25231,75,Xã Đa Kia,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25246,75,Xã Bình Tân,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25252,75,Xã Phú Riềng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25255,75,Xã Long Hà,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25261,75,Xã Phú Trung,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25267,75,Xã Phú Nghĩa,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25270,75,Phường Lộc Ninh,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25279,75,Xã Lộc Tấn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25280,75,Xã Lộc Thạnh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25292,75,Xã Lộc Quang,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25294,75,Xã Lộc Thành,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25303,75,Xã Lộc Hưng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25308,75,Xã Thiện Hưng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25309,75,Xã Hưng Phước,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25318,75,Xã Tân Tiến,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25326,75,Phường Bình Long,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25333,75,Phường An Lộc,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25345,75,Xã Tân Hưng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25349,75,Xã Minh Đức,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25351,75,Xã Tân Quan,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25357,75,Phường Tân Khai,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25363,75,Phường Đồng Phú,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25378,75,Xã Tân Lợi,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25387,75,Xã Thuận Lợi,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25390,75,Xã Đồng Tâm,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25396,75,Xã Bù Đăng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25399,75,Xã Đak Nhau,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25402,75,Xã Thọ Sơn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25405,75,Xã Bom Bo,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25417,75,Xã Nghĩa Trung,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25420,75,Xã Phước Sơn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25432,75,Phường Chơn Thành,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25441,75,Phường Minh Hưng,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25450,75,Xã Nha Bích,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25993,75,Phường Trảng Dài,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26005,75,Phường Hố Nai,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26017,75,Phường Tam Hiệp,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26020,75,Phường Long Bình,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26041,75,Phường Trấn Biên,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26068,75,Phường Biên Hoà,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26080,75,Phường Long Khánh,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26089,75,Phường Bình Lộc,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26098,75,Phường Bảo Vinh,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26104,75,Phường Xuân Lập,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26113,75,Phường Hàng Gòn,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26116,75,Phường Tân Phú,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26119,75,Xã Đak Lua,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26122,75,Xã Nam Cát Tiên,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26134,75,Xã Tà Lài,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26158,75,Xã Phú Lâm,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26170,75,Phường Trị An,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26173,75,Xã Phú Lý,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26179,75,Xã Tân An,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26188,75,Phường Tân Triều,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26206,75,Xã Định Quán,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26209,75,Xã Thanh Sơn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26215,75,Xã Phú Vinh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26221,75,Xã Phú Hoà,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26227,75,Xã La Ngà,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26248,75,Phường Trảng Bom,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26254,75,Xã Bàu Hàm,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26278,75,Xã Bình Minh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26281,75,Xã Hưng Thịnh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26296,75,Xã An Viễn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26299,75,Xã Thống Nhất,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26311,75,Xã Gia Kiệm,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26326,75,Phường Dầu Giây,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26332,75,Xã Xuân Quế,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26341,75,Xã Cẩm Mỹ,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26347,75,Xã Xuân Đường,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26359,75,Xã Xuân Đông,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26362,75,Xã Sông Ray,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26368,75,Phường Long Thành,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26374,75,Phường Tam Phước,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26377,75,Phường Phước Tân,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26380,75,Phường Long Hưng,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26383,75,Xã An Phước,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26389,75,Xã Bình An,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26413,75,Xã Long Phước,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26422,75,Xã Phước Thái,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26425,75,Phường Xuân Lộc,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26428,75,Xã Xuân Bắc,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26434,75,Xã Xuân Thành,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26446,75,Xã Xuân Hoà,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26458,75,Xã Xuân Phú,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26461,75,Xã Xuân Định,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26485,75,Phường Nhơn Trạch,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26491,75,Xã Đại Phước,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26503,75,Xã Phước An,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25747,79,Phường Thủ Dầu Một,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25750,79,Phường Phú Lợi,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25760,79,Phường Bình Dương,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25768,79,Phường Phú An,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25771,79,Phường Chánh Hiệp,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25777,79,Xã Dầu Tiếng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25780,79,Xã Minh Thạnh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25792,79,Xã Long Hoà,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25807,79,Xã Thanh An,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25813,79,Phường Bến Cát,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25819,79,Xã Trừ Văn Thố,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25822,79,Xã Bàu Bàng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25837,79,Phường Chánh Phú Hoà,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25840,79,Phường Long Nguyên,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25843,79,Phường Tây Nam,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25846,79,Phường Thới Hoà,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25849,79,Phường Hoà Lợi,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25858,79,Xã Phú Giáo,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25864,79,Xã Phước Thành,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25867,79,Xã An Long,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25882,79,Xã Phước Hoà,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25888,79,Phường Tân Uyên,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25891,79,Phường Tân Khánh,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25906,79,Xã Bắc Tân Uyên,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25909,79,Xã Thường Tân,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25912,79,Phường Vĩnh Tân,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25915,79,Phường Bình Cơ,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25920,79,Phường Tân Hiệp,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25942,79,Phường Dĩ An,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25945,79,Phường Tân Đông Hiệp,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25951,79,Phường Đông Hoà,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25966,79,Phường Lái Thiêu,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25969,79,Phường Thuận Giao,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25975,79,Phường An Phú,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25978,79,Phường Thuận An,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,25987,79,Phường Bình Hoà,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26506,79,Phường Vũng Tàu,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26526,79,Phường Tam Thắng,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26536,79,Phường Rạch Dừa,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26542,79,Phường Phước Thắng,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26545,79,Xã Long Sơn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26560,79,Phường Bà Rịa,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26566,79,Phường Long Hương,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26572,79,Phường Tam Long,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26575,79,Xã Ngãi Giao,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26584,79,Xã Xuân Sơn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26590,79,Xã Bình Giã,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26596,79,Xã Châu Đức,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26608,79,Xã Kim Long,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26617,79,Xã Nghĩa Thành,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26620,79,Xã Hồ Tràm,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26632,79,Xã Xuyên Mộc,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26638,79,Xã Bàu Lâm,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26641,79,Xã Hoà Hội,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26647,79,Xã Hoà Hiệp,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26656,79,Xã Bình Châu,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26659,79,Xã Long Điền,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26662,79,Xã Long Hải,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26680,79,Xã Đất Đỏ,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26686,79,Xã Phước Hải,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26704,79,Phường Phú Mỹ,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26710,79,Phường Tân Hải,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26713,79,Phường Tân Phước,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26725,79,Phường Tân Thành,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26728,79,Xã Châu Pha,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26732,79,Đặc khu Côn Đảo,SpecialAdministrativeRegion,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26737,79,Phường Tân Định,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26740,79,Phường Sài Gòn,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26743,79,Phường Bến Thành,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26758,79,Phường Cầu Ông Lãnh,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26767,79,Phường An Phú Đông,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26773,79,Phường Thới An,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26782,79,Phường Tân Thới Hiệp,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26785,79,Phường Trung Mỹ Tây,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26791,79,Phường Đông Hưng Thuận,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26800,79,Phường Linh Xuân,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26803,79,Phường Tam Bình,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26809,79,Phường Hiệp Bình,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26824,79,Phường Thủ Đức,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26833,79,Phường Long Bình,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26842,79,Phường Tăng Nhơn Phú,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26848,79,Phường Phước Long,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26857,79,Phường Long Phước,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26860,79,Phường Long Trường,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26876,79,Phường An Nhơn,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26878,79,Phường An Hội Đông,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26882,79,Phường An Hội Tây,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26884,79,Phường Gò Vấp,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26890,79,Phường Hạnh Thông,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26898,79,Phường Thông Tây Hội,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26905,79,Phường Bình Lợi Trung,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26911,79,Phường Bình Quới,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26929,79,Phường Bình Thạnh,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26944,79,Phường Gia Định,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26956,79,Phường Thạnh Mỹ Tây,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26968,79,Phường Tân Sơn Nhất,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26977,79,Phường Tân Sơn Hoà,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26983,79,Phường Bảy Hiền,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,26995,79,Phường Tân Hoà,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,27004,79,Phường Tân Bình,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,27007,79,Phường Tân Sơn,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,27013,79,Phường Tây Thạnh,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
